user_id,date,selection,city,neighborhood,gender,student,children,vehicle,family_status,age,category_name,choices,open notes,choise_1,choise_2,choise_3,choise_4,choise_5,choise_6,choise_7,choise_8,choise_9,choise_10,,,,,,,,,,
678,13022019  07:38:32,בית,באר שבע,רמות,נקבה,,יש,יש,married,30,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,פיצריה,בר סלטים",,בית קפה שכונתי שהוא לא רשת,פיצריה,בר סלטים,,,,,,,,,,,,,,,,,
678,13022019  07:38:53,בית,באר שבע,רמות,נקבה,,יש,יש,married,30,דברים לבית,"מוצרי בישול ואפייה,סטוק,ציוד משרדי וכלי כתיבה ",,מוצרי בישול ואפייה,סטוק,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,,,,
823,13022019  08:06:03,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,27,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מיצים טבעיים,גלידריה,פיצריה,סושיה",,המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מיצים טבעיים,גלידריה,פיצריה,סושיה,,,,,,,,,,,,
823,13022019  08:06:19,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,27,אופנה וטיפוח,"חנות בגדים מקומית,הלבשה תחתונה,חנות נעליים ,קוסמטיקאית,רשת בגדים גדולה,קעקועים ופירסינג",,חנות בגדים מקומית,הלבשה תחתונה,חנות נעליים ,קוסמטיקאית,רשת בגדים גדולה,קעקועים ופירסינג,,,,,,,,,,,,,,
823,13022019  08:06:37,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,27,שירותים מקצועיים," חנות ומעבדת סלולר ,פסיכולוג,דואר,בנק\ כספומט",,חנות ומעבדת סלולר,פסיכולוג,דואר,בנק, כספומט,,,,,,,,,,,,,,,
823,13022019  08:07:51,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,27,בחירה חופשית,"בריכת שחיה,,",,בריכת שחיה,,,,,,,,,,,,,,,,,,,
1258,13022019  10:58:05,בית,באר שבע,רמות,זכר,לא,יש,יש,married,34,מסעדות ובתי קפה,"בית קפה של רשת מוכרת,בר סלטים,סושיה",,בית קפה של רשת מוכרת,בר סלטים,סושיה,,,,,,,,,,,,,,,,,
1258,13022019  10:58:31,בית,באר שבע,רמות,זכר,לא,יש,יש,married,34,דברים לבית,"סטוק,אלקטרוניקה וחשמל",,סטוק,אלקטרוניקה וחשמל,,,,,,,,,,,,,,,,,,
1258,13022019  10:58:55,בית,באר שבע,רמות,זכר,לא,יש,יש,married,34,שירותים מקצועיים,,,,,,,,,,,,,,,,,,,,,,
1258,13022019  10:59:34,בית,באר שבע,רמות,זכר,לא,יש,יש,married,34,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
1751,13022019  16:54:05,בית,באר שבע,רמות,זכר,לא,אין,יש,married,65,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל",,המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,,,,,,,,,,,,,,,
1751,13022019  16:54:33,בית,באר שבע,רמות,זכר,לא,אין,יש,married,65,קופת חולים ופארם,"דיאטה ותזונה,קופת חולים",,דיאטה ותזונה,קופת חולים,,,,,,,,,,,,,,,,,,
1751,13022019  16:54:54,בית,באר שבע,רמות,זכר,לא,אין,יש,married,65,מצרכים ומוצרים,"קצב \ קצבייה,חנות ירקות ופירות ,חנות תבלינים ,חנות יין ואלכוהול",,קצב , קצבייה,חנות ירקות ופירות ,חנות תבלינים ,חנות יין ואלכוהול,,,,,,,,,,,,,,,
1751,13022019  16:55:24,בית,באר שבע,רמות,זכר,לא,אין,יש,married,65,שירותים מקצועיים," חנות ומעבדת סלולר ,דואר,בנק\ כספומט",,חנות ומעבדת סלולר,דואר,בנק, כספומט,,,,,,,,,,,,,,,,
1595,13022019  14:39:11,בית,באר שבע,רמות,זכר,כן,אין,יש,single,25,מסעדות ובתי קפה,"המבורגריה,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,סושיה,מאפיה\ קונדיטוריה",,המבורגריה,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,סושיה,מאפיה, קונדיטוריה,,,,,,,,,,,,,,
1595,13022019  14:39:33,בית,באר שבע,רמות,זכר,כן,אין,יש,single,25,דברים לבית,"טמבוריה\ עשה זאת בעצמך, חנות כלי בית",,טמבוריה, עשה זאת בעצמך, חנות כלי בית,,,,,,,,,,,,,,,,,
79,12022019  13:55:35,בית,באר שבע,רמות,זכר,לא,אין,אין,single,20,מסעדות ובתי קפה,"המבורגריה,בית קפה שכונתי שהוא לא רשת",,המבורגריה,בית קפה שכונתי שהוא לא רשת,,,,,,,,,,,,,,,,,,
79,12022019  13:56:34,בית,באר שבע,רמות,זכר,לא,אין,אין,single,20,דברים לבית,"טמבוריה\ עשה זאת בעצמך,סטוק,כלי יצירה ואמנות,חנות מחשבים  ,ציוד משרדי וכלי כתיבה ",,טמבוריה, עשה זאת בעצמך,סטוק,כלי יצירה ואמנות,חנות מחשבים  ,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,
79,12022019  13:57:14,בית,באר שבע,רמות,זכר,לא,אין,אין,single,20,שירותים מקצועיים," חנות ומעבדת סלולר ,שרותי צילום והדפסה,דואר",,חנות ומעבדת סלולר,שרותי צילום והדפסה,דואר,,,,,,,,,,,,,,,,,
79,12022019  13:58:27,בית,באר שבע,רמות,זכר,לא,אין,אין,single,20,"תחביבים, ספורט ופנאי","בית קולנוע ,מועדון,פאב\ בר",,בית קולנוע ,מועדון,פאב, בר,,,,,,,,,,,,,,,,
79,12022019  14:10:32,בית,באר שבע,רמות,זכר,לא,אין,אין,single,20,בחירה חופשית,"ג\\'ימבורי,סושיה מהדרין,",,ג,,"ימבורי,סושיה מהדרין,",,,,,,,,,,,,,,,,,
369,12022019  15:49:41,בית,באר שבע,רמות,זכר,לא,יש,יש,married,56,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,גלידריה,סושיה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,גלידריה,סושיה,,,,,,,,,,,,,,,,
369,12022019  15:50:04,בית,באר שבע,רמות,זכר,לא,יש,יש,married,56,דברים לבית,"טמבוריה\ עשה זאת בעצמך,מוצרי בישול ואפייה,סטוק,אלקטרוניקה וחשמל",,טמבוריה, עשה זאת בעצמך,מוצרי בישול ואפייה,סטוק,אלקטרוניקה וחשמל,,,,,,,,,,,,,,,
369,12022019  15:50:18,בית,באר שבע,רמות,זכר,לא,יש,יש,married,56,שירותים מקצועיים, חנות ומעבדת סלולר ,,חנות ומעבדת סלולר,,,,,,,,,,,,,,,,,,,
2144,13022019  23:47:22,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,21,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,פיצריה,סושיה,מסעדה טבעונית\ צמחונית",,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,פיצריה,סושיה,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,,
2144,13022019  23:47:34,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,21,בחירה חופשית,"פאב\ בר,,",,פאב, בר,,,,,,,,,,,,,,,,,,
1458,13022019  13:05:20,בית,באר שבע,רמות,נקבה,כן,,יש,single,27,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,סושיה,מסעדה טבעונית\ צמחונית,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,סושיה,מסעדה טבעונית, צמחונית,מאפיה, קונדיטוריה,,,,,,,,
1458,13022019  13:05:55,בית,באר שבע,רמות,נקבה,כן,,יש,single,27,דברים לבית,סטוק,,סטוק,,,,,,,,,,,,,,,,,,,
1458,13022019  13:06:50,בית,באר שבע,רמות,נקבה,כן,,יש,single,27,אופנה וטיפוח,"ספא,חנות בגדי יד שנייה,קעקועים ופירסינג",,ספא,חנות בגדי יד שנייה,קעקועים ופירסינג,,,,,,,,,,,,,,,,,
714,13022019  07:43:33,בית,באר שבע,רמות,נקבה,כן,אין,יש,single,36,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,גלידריה,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,גלידריה,מאפיה, קונדיטוריה,,,,,,,,,,,,,,,
714,13022019  07:43:48,בית,באר שבע,רמות,נקבה,כן,אין,יש,single,36,"תחביבים, ספורט ופנאי","יוגה\ פילאטיס\ זומבה,פאב\ בר",,יוגה, פילאטיס, זומבה,פאב, בר,,,,,,,,,,,,,,,
2174,14022019  03:50:44,בית,באר שבע,רמות,זכר,לא,יש,יש,married,32,דברים לבית,"טמבוריה\ עשה זאת בעצמך,סטוק,כלי יצירה ואמנות,חנות תאורה, חנות כלי בית,ציוד משרדי וכלי כתיבה ",,טמבוריה, עשה זאת בעצמך,סטוק,כלי יצירה ואמנות,חנות תאורה, חנות כלי בית,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,
2174,14022019  03:50:59,בית,באר שבע,רמות,זכר,לא,יש,יש,married,32,שירותים מקצועיים,,,,,,,,,,,,,,,,,,,,,,
2174,14022019  03:51:16,בית,באר שבע,רמות,זכר,לא,יש,יש,married,32,"תחביבים, ספורט ופנאי","חדר בריחה,השכרת אופניים\ קורקינט,בריכת שחיה",,חדר בריחה,השכרת אופניים, קורקינט,בריכת שחיה,,,,,,,,,,,,,,,,
2174,14022019  03:51:35,בית,באר שבע,רמות,זכר,לא,יש,יש,married,32,הורים וילדים," חנות ממתקים ,חנות מתנות ,ג\\'ימבורי,חוגים",,חנות ממתקים,חנות מתנות ,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,
1828,13022019  17:42:33,בית,באר שבע,רמות,נקבה,לא,אין,אין,single,17,מסעדות ובתי קפה,"המבורגריה,בית קפה של רשת מוכרת,מיצים טבעיים,סושיה",,המבורגריה,בית קפה של רשת מוכרת,מיצים טבעיים,סושיה,,,,,,,,,,,,,,,,
2235,14022019  05:55:10,בית,באר שבע,רמות,נקבה,לא,אין,יש,married,58,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,סושיה",,בית קפה שכונתי שהוא לא רשת,סושיה,,,,,,,,,,,,,,,,,,
2235,14022019  05:56:05,בית,באר שבע,רמות,נקבה,לא,אין,יש,married,58,דברים לבית,"תפירה, וילונות ובדים,משתלה,חנות פרחים,ציוד משרדי וכלי כתיבה ",,תפירה, וילונות ובדים,משתלה,חנות פרחים,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,,
2235,14022019  05:56:34,בית,באר שבע,רמות,נקבה,לא,אין,יש,married,58,הורים וילדים,"חנות מתנות ,ג\\'ימבורי,שיעורי נגינה",,חנות מתנות ,ג,,"ימבורי,שיעורי נגינה",,,,,,,,,,,,,,,,
2235,14022019  05:57:05,בית,באר שבע,רמות,נקבה,לא,אין,יש,married,58,בחירה חופשית,"חייט. חנות מתנות לבית .,,",,חייט. חנות מתנות לבית .,,,,,,,,,,,,,,,,,,,
2313,14022019  08:22:43,בית,באר שבע,רמות,זכר,כן,אין,יש,single,24,מסעדות ובתי קפה,"המבורגריה,פלאפל,מאפיה\ קונדיטוריה",,המבורגריה,פלאפל,מאפיה, קונדיטוריה,,,,,,,,,,,,,,,,
2313,14022019  08:22:58,בית,באר שבע,רמות,זכר,כן,אין,יש,single,24,אופנה וטיפוח,"משקפי שמש\ אופטיקה,מכון להסרת שיער\ לייזר, מספרה\ עיצוב שיער,מוצרי קוסמטיקה ואיפור",,משקפי שמש, אופטיקה,מכון להסרת שיער, לייזר, מספרה, עיצוב שיער,מוצרי קוסמטיקה ואיפור,,,,,,,,,,,,,
2313,14022019  08:23:26,בית,באר שבע,רמות,זכר,כן,אין,יש,single,24,שירותים מקצועיים,"הנהלת חשבונות, חנות ומעבדת סלולר ,פרסום,עיצוב וגרפיקה",,הנהלת חשבונות, חנות ומעבדת סלולר ,פרסום,עיצוב וגרפיקה,,,,,,,,,,,,,,,,
2313,14022019  08:23:46,בית,באר שבע,רמות,זכר,כן,אין,יש,single,24,"תחביבים, ספורט ופנאי","בריכת שחיה,חנות צילום ,בית קולנוע ,פאב\ בר",,בריכת שחיה,חנות צילום ,בית קולנוע ,פאב, בר,,,,,,,,,,,,,,,
2313,14022019  08:23:55,בית,באר שבע,רמות,זכר,כן,אין,יש,single,24,בחירה חופשית,"לא,,",,לא,,,,,,,,,,,,,,,,,,,
913,13022019  08:24:51,בית,באר שבע,רמות,נקבה,לא,אין,יש,single,32,מסעדות ובתי קפה,"בית קפה של רשת מוכרת,מיצים טבעיים,גלידריה,בר סלטים,מאפיה\ קונדיטוריה",,בית קפה של רשת מוכרת,מיצים טבעיים,גלידריה,בר סלטים,מאפיה, קונדיטוריה,,,,,,,,,,,,,,
913,13022019  08:25:16,בית,באר שבע,רמות,נקבה,לא,אין,יש,single,32,אופנה וטיפוח,"אופנת בוטיק\ בגדי מעצבים, מספרה\ עיצוב שיער,חנות תכשיטים,מוצרי קוסמטיקה ואיפור,חנות נעליים ",,אופנת בוטיק,בגדי מעצבים, מספרה, עיצוב שיער,חנות תכשיטים,מוצרי קוסמטיקה ואיפור,חנות נעליים ,,,,,,,,,,,,,
913,13022019  08:25:56,בית,באר שבע,רמות,נקבה,לא,אין,יש,single,32,בחירה חופשית,"חדר בריחה,,",,חדר בריחה,,,,,,,,,,,,,,,,,,,
929,13022019  08:28:31,בית,באר שבע,רמות,זכר,לא,יש,יש,married,33,דברים לבית,"טמבוריה\ עשה זאת בעצמך,חנות פרחים",,טמבוריה, עשה זאת בעצמך,חנות פרחים,,,,,,,,,,,,,,,,,
929,13022019  08:28:47,בית,באר שבע,רמות,זכר,לא,יש,יש,married,33,מצרכים ומוצרים,"מכולת,סופרמרקט ,קיוסק \ פיצוציה",,מכולת,סופרמרקט ,קיוסק , פיצוציה,,,,,,,,,,,,,,,,
2454,14022019  13:12:01,בית,באר שבע,רמות,,,,,,,מסעדות ובתי קפה,"בית קפה של רשת מוכרת,גלידריה,פיצריה,מאפיה\ קונדיטוריה",,בית קפה של רשת מוכרת,גלידריה,פיצריה,מאפיה, קונדיטוריה,,,,,,,,,,,,,,,
2454,14022019  13:12:35,בית,באר שבע,רמות,,,,,,,אופנה וטיפוח,"משקפי שמש\ אופטיקה,הלבשה תחתונה,חנות נעליים ,רשת בגדים גדולה",,משקפי שמש, אופטיקה,הלבשה תחתונה,חנות נעליים ,רשת בגדים גדולה,,,,,,,,,,,,,,,
2454,14022019  13:12:46,בית,באר שבע,רמות,,,,,,,מצרכים ומוצרים,"מכולת,סופרמרקט ,קיוסק \ פיצוציה",,מכולת,סופרמרקט ,קיוסק , פיצוציה,,,,,,,,,,,,,,,,
2454,14022019  13:13:07,בית,באר שבע,רמות,,,,,,,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,חנות צילום ,יוגה\ פילאטיס\ זומבה,בית קולנוע ,מועדון,פאב\ בר",,מכון כושר,חדר בריחה,חנות צילום ,יוגה, פילאטיס, זומבה,בית קולנוע ,מועדון,פאב, בר,,,,,,,,,,
2454,14022019  13:13:18,בית,באר שבע,רמות,,,,,,,בחירה חופשית,"סופר ,,",,סופר ,,,,,,,,,,,,,,,,,,,
1159,13022019  09:58:00,בית,באר שבע,רמות,נקבה,כן,יש,יש,married,37,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,מסעדה טבעונית\ צמחונית,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,מסעדה טבעונית, צמחונית,מאפיה, קונדיטוריה,,,,,,,,,,,,,,
1159,13022019  09:58:22,בית,באר שבע,רמות,נקבה,כן,יש,יש,married,37,"תחביבים, ספורט ופנאי",פאב\ בר,,פאב, בר,,,,,,,,,,,,,,,,,,
1159,13022019  09:58:56,בית,באר שבע,רמות,נקבה,כן,יש,יש,married,37,בחירה חופשית,"לימודים. קורסים מקצועיים,,",,לימודים. קורסים מקצועיים,,,,,,,,,,,,,,,,,,,
1547,13022019  14:03:04,בית,באר שבע,רמות,זכר,לא,יש,יש,married,48,קופת חולים ופארם,"בית מרקחת\ חנות פארם,קופת חולים",,בית מרקחת, חנות פארם,קופת חולים,,,,,,,,,,,,,,,,,
1547,13022019  14:03:24,בית,באר שבע,רמות,זכר,לא,יש,יש,married,48,מצרכים ומוצרים,סופרמרקט ,,סופרמרקט ,,,,,,,,,,,,,,,,,,,
1867,13022019  18:15:27,בית,באר שבע,רמות,נקבה,,אין,יש,married,55,קופת חולים ופארם,"בית מרקחת\ חנות פארם,קופת חולים",,בית מרקחת, חנות פארם,קופת חולים,,,,,,,,,,,,,,,,,
1867,13022019  18:17:08,בית,באר שבע,רמות,נקבה,,אין,יש,married,55,בחירה חופשית,"לא,,",,לא,,,,,,,,,,,,,,,,,,,
52,12022019  13:43:47,בית,באר שבע,רמות,זכר,כן,אין,אין,single,24,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,,,,,,,,,,,,,,,,,,
64,12022019  13:46:09,בית,באר שבע,רמות,זכר,כן,אין,אין,single,24,מסעדות ובתי קפה,,,,,,,,,,,,,,,,,,,,,,
64,12022019  13:46:12,בית,באר שבע,רמות,זכר,כן,אין,אין,single,24,"תחביבים, ספורט ופנאי",פאב\ בר,,פאב, בר,,,,,,,,,,,,,,,,,,
672,13022019  07:37:18,בית,באר שבע,רמות,זכר,לא,אין,יש,married,30,מסעדות ובתי קפה,"מסעדת שף,בית קפה שכונתי שהוא לא רשת,פלאפל,חומוסיה",,מסעדת שף,בית קפה שכונתי שהוא לא רשת,פלאפל,חומוסיה,,,,,,,,,,,,,,,,
672,13022019  07:37:31,בית,באר שבע,רמות,זכר,לא,אין,יש,married,30,קופת חולים ופארם,"בית מרקחת\ חנות פארם,מרפאה פרטית\ רפואת חירום,קופת חולים",,בית מרקחת, חנות פארם,מרפאה פרטית, רפואת חירום,קופת חולים,,,,,,,,,,,,,,,
672,13022019  07:37:46,בית,באר שבע,רמות,זכר,לא,אין,יש,married,30,דברים לבית,"מוצרי בישול ואפייה,חנות פרחים,סטוק,חנות מחשבים  ",,מוצרי בישול ואפייה,חנות פרחים,סטוק,חנות מחשבים  ,,,,,,,,,,,,,,,,
672,13022019  07:38:07,בית,באר שבע,רמות,זכר,לא,אין,יש,married,30,מצרכים ומוצרים,"מכולת,סופרמרקט ",,מכולת,סופרמרקט ,,,,,,,,,,,,,,,,,,
753,13022019  07:48:28,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,44,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,חומוסיה,פיצריה,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,חומוסיה,פיצריה,מאפיה, קונדיטוריה,,,,,,,,,,,,
753,13022019  07:48:46,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,44,דברים לבית,"טמבוריה\ עשה זאת בעצמך,חנות פרחים,אלקטרוניקה וחשמל,ציוד משרדי וכלי כתיבה ",,טמבוריה, עשה זאת בעצמך,חנות פרחים,אלקטרוניקה וחשמל,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,,
1928,13022019  19:07:44,בית,באר שבע,רמות,נקבה,,יש,יש,married,33,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,שיפודיה\ סטקייה ,בר סלטים,סושיה,מאפיה\ קונדיטוריה",,המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,שיפודיה, סטקייה ,בר סלטים,סושיה,מאפיה, קונדיטוריה,,,,,
1928,13022019  19:08:05,בית,באר שבע,רמות,נקבה,,יש,יש,married,33,מצרכים ומוצרים,"קצב \ קצבייה,מכולת,חנות ירקות ופירות ,סופרמרקט ,קיוסק \ פיצוציה",,קצב , קצבייה,מכולת,חנות ירקות ופירות ,סופרמרקט ,קיוסק , פיצוציה,,,,,,,,,,,,,
1928,13022019  19:08:41,בית,באר שבע,רמות,נקבה,,יש,יש,married,33,"תחביבים, ספורט ופנאי","יוגה\ פילאטיס\ זומבה,פאב\ בר",,יוגה, פילאטיס, זומבה,פאב, בר,,,,,,,,,,,,,,,
1928,13022019  19:09:07,בית,באר שבע,רמות,נקבה,,יש,יש,married,33,הורים וילדים," חנות ממתקים ,חנות מתנות ,ג\\'ימבורי,חנות ספרים ,חוגים,גנים,מוצרי תינוקות",,חנות ממתקים,חנות מתנות ,ג,,"ימבורי,חנות ספרים ,חוגים,גנים,מוצרי תינוקות",,,,,,,,,,,,,,,
1928,13022019  19:09:50,בית,באר שבע,רמות,נקבה,,יש,יש,married,33,בחירה חופשית,"גני שעשועים מוצלים ונגישים,קיוסק \ פיצוציה,תחנת דלק",,גני שעשועים מוצלים ונגישים,קיוסק , פיצוציה,תחנת דלק,,,,,,,,,,,,,,,,
1971,13022019  19:38:43,בית,באר שבע,רמות,נקבה,,אין,יש,married,62,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,חומוסיה",,בית קפה שכונתי שהוא לא רשת,חומוסיה,,,,,,,,,,,,,,,,,,
1971,13022019  19:39:17,בית,באר שבע,רמות,נקבה,,אין,יש,married,62,אופנה וטיפוח,"חנות בגדים מקומית,אופנת בוטיק\ בגדי מעצבים,מניקור\ פדיקור,ספא,קוסמטיקאית",,חנות בגדים מקומית,אופנת בוטיק, בגדי מעצבים,מניקור, פדיקור,ספא,קוסמטיקאית,,,,,,,,,,,,,
1971,13022019  19:39:54,בית,באר שבע,רמות,נקבה,,אין,יש,married,62,"תחביבים, ספורט ופנאי",יוגה\ פילאטיס\ זומבה,,יוגה, פילאטיס, זומבה,,,,,,,,,,,,,,,,,
1971,13022019  19:40:25,בית,באר שבע,רמות,נקבה,,אין,יש,married,62,בחירה חופשית,"פארק ירוק מטופח,,",,פארק ירוק מטופח,,,,,,,,,,,,,,,,,,,
2140,13022019  23:30:00,בית,באר שבע,רמות,זכר,לא,אין,יש,married,32,מסעדות ובתי קפה,"המבורגריה,שיפודיה\ סטקייה ,סושיה",,המבורגריה,שיפודיה, סטקייה ,סושיה,,,,,,,,,,,,,,,,
2140,13022019  23:30:20,בית,באר שבע,רמות,זכר,לא,אין,יש,married,32,דברים לבית,"טמבוריה\ עשה זאת בעצמך,סטוק,חנות תאורה, חנות כלי בית",,טמבוריה, עשה זאת בעצמך,סטוק,חנות תאורה, חנות כלי בית,,,,,,,,,,,,,,,
2140,13022019  23:30:33,בית,באר שבע,רמות,זכר,לא,אין,יש,married,32,אופנה וטיפוח,"משקפי שמש\ אופטיקה,אופנת בוטיק\ בגדי מעצבים,חנות נעליים ",,משקפי שמש, אופטיקה,אופנת בוטיק, בגדי מעצבים,חנות נעליים ,,,,,,,,,,,,,,,
2140,13022019  23:30:45,בית,באר שבע,רמות,זכר,לא,אין,יש,married,32,"תחביבים, ספורט ופנאי",בריכת שחיה,,בריכת שחיה,,,,,,,,,,,,,,,,,,,
1554,13022019  14:10:57,בית,באר שבע,רמות,זכר,לא,יש,יש,single,32,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מסעדת אוכל ביתי ,סושיה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מסעדת אוכל ביתי ,סושיה,,,,,,,,,,,,,,,,
1554,13022019  14:11:13,בית,באר שבע,רמות,זכר,לא,יש,יש,single,32,שירותים מקצועיים,"בנק\ כספומט,חלל עבודה משותף",,בנק, כספומט,חלל עבודה משותף,,,,,,,,,,,,,,,,,
1554,13022019  14:11:32,בית,באר שבע,רמות,זכר,לא,יש,יש,single,32,"תחביבים, ספורט ופנאי","בריכת שחיה,חנות כלי נגינה,פאב\ בר",,בריכת שחיה,חנות כלי נגינה,פאב, בר,,,,,,,,,,,,,,,,
1554,13022019  14:11:49,בית,באר שבע,רמות,זכר,לא,יש,יש,single,32,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
420,12022019  16:43:02,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,34,דברים לבית,"תפירה, וילונות ובדים,טמבוריה\ עשה זאת בעצמך,מוצרי בישול ואפייה,סטוק,אלקטרוניקה וחשמל, חנות כלי בית,ציוד משרדי וכלי כתיבה ",,תפירה, וילונות ובדים,טמבוריה, עשה זאת בעצמך,מוצרי בישול ואפייה,סטוק,אלקטרוניקה וחשמל, חנות כלי בית,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,
420,12022019  16:56:44,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,34,מצרכים ומוצרים,"מכולת,חנות ירקות ופירות ,סופרמרקט ",,מכולת,חנות ירקות ופירות ,סופרמרקט ,,,,,,,,,,,,,,,,,
420,12022019  16:57:05,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,34,שירותים מקצועיים," חנות ומעבדת סלולר ,מכבסה,שרותי צילום והדפסה,בנק\ כספומט",,חנות ומעבדת סלולר,מכבסה,שרותי צילום והדפסה,בנק, כספומט,,,,,,,,,,,,,,,
420,12022019  16:57:24,בית,באר שבע,רמות,נקבה,לא,יש,יש,married,34,הורים וילדים,"ג\\'ימבורי,חנות ספרים ,חוגים,שיעורי נגינה,שיעורים פרטיים לתלמידים,גנים,מוצרי תינוקות",,ג,,"ימבורי,חנות ספרים ,חוגים,שיעורי נגינה,שיעורים פרטיים לתלמידים,גנים,מוצרי תינוקות",,,,,,,,,,,,,,,,,
992,13022019  08:42:48,בית,באר שבע,רמות,,,,,,,מסעדות ובתי קפה,"בית קפה של רשת מוכרת,פלאפל,גלידריה,מאפיה\ קונדיטוריה",,בית קפה של רשת מוכרת,פלאפל,גלידריה,מאפיה, קונדיטוריה,,,,,,,,,,,,,,,
992,13022019  08:43:03,בית,באר שבע,רמות,,,,,,,"תחביבים, ספורט ופנאי","חדר בריחה,פאב\ בר",,חדר בריחה,פאב, בר,,,,,,,,,,,,,,,,,
2348,14022019  09:28:53,בית,באר שבע,רמות,זכר,לא,יש,יש,married,39,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,גלידריה,סושיה,מסעדה טבעונית\ צמחונית",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,גלידריה,סושיה,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,
2348,14022019  09:29:13,בית,באר שבע,רמות,זכר,לא,יש,יש,married,39,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
